dti,int_rate,annual_inc,loan_amnt,year,period_label
2.4,26.31,66000.0,1000.0,2018,monitoring (2015-18)
31.58,30.84,38000.0,8400.0,2017,monitoring (2015-18)
23.16,26.77,100000.0,10000.0,2018,monitoring (2015-18)
9.62,25.81,70000.0,10000.0,2018,monitoring (2015-18)
22.62,15.05,75000.0,35000.0,2017,monitoring (2015-18)
11.17,5.32,52000.0,8000.0,2016,monitoring (2015-18)
17.04,23.88,51000.0,15000.0,2017,monitoring (2015-18)
11.65,30.65,45000.0,35000.0,2017,monitoring (2015-18)
18.99,15.05,73000.0,3000.0,2018,monitoring (2015-18)
38.28,28.88,35000.0,13300.0,2016,monitoring (2015-18)
14.84,5.32,105000.0,27600.0,2016,monitoring (2015-18)
31.32,12.74,52000.0,7000.0,2016,monitoring (2015-18)
13.3,17.57,155000.0,21000.0,2015,monitoring (2015-18)
25.67,18.06,100000.0,30000.0,2018,monitoring (2015-18)
19.65,27.88,56000.0,19025.0,2015,monitoring (2015-18)
16.92,7.07,60000.0,9600.0,2017,monitoring (2015-18)
13.34,18.49,79000.0,20650.0,2015,monitoring (2015-18)
26.08,18.06,30000.0,1500.0,2017,monitoring (2015-18)
18.64,17.09,43000.0,10000.0,2018,monitoring (2015-18)
10.9,9.75,111000.0,35000.0,2016,monitoring (2015-18)
20.22,6.92,86000.0,25000.0,2015,monitoring (2015-18)
15.45,18.99,142000.0,20000.0,2017,monitoring (2015-18)
24.46,18.94,50000.0,15375.0,2018,monitoring (2015-18)
10.17,25.78,82000.0,24925.0,2015,monitoring (2015-18)
6.22,26.77,150000.0,31025.0,2015,monitoring (2015-18)
8.4,6.19,44000.0,5500.0,2018,monitoring (2015-18)
8.19,17.09,68000.0,35000.0,2018,monitoring (2015-18)
4.03,22.39,220000.0,30000.0,2016,monitoring (2015-18)
12.98,6.83,55000.0,9000.0,2018,monitoring (2015-18)
27.0,18.06,30000.0,12300.0,2017,monitoring (2015-18)
22.09,29.49,39600.0,14250.0,2016,monitoring (2015-18)
11.98,5.31,35360.0,10000.0,2018,monitoring (2015-18)
27.21,30.99,250000.0,28000.0,2016,monitoring (2015-18)
10.72,7.97,312000.0,12000.0,2017,monitoring (2015-18)
3.97,11.06,100000.0,9500.0,2018,monitoring (2015-18)
20.68,30.75,158000.0,25000.0,2018,monitoring (2015-18)
12.41,15.02,130000.0,25000.0,2018,monitoring (2015-18)
33.51,16.99,54000.0,12000.0,2016,monitoring (2015-18)
15.97,25.29,78000.0,12000.0,2016,monitoring (2015-18)
37.11,18.25,61000.0,14400.0,2015,monitoring (2015-18)
3.96,19.42,118000.0,24000.0,2018,monitoring (2015-18)
22.02,30.84,55000.0,27500.0,2017,monitoring (2015-18)
45.6,28.99,30000.0,9000.0,2016,monitoring (2015-18)
24.18,30.94,48000.0,10600.0,2017,monitoring (2015-18)
30.92,26.57,60000.0,24000.0,2016,monitoring (2015-18)
15.71,30.79,100000.0,24000.0,2017,monitoring (2015-18)
30.96,30.75,44000.0,3500.0,2017,monitoring (2015-18)
5.14,10.72,151000.0,8000.0,2018,monitoring (2015-18)
28.03,15.99,34000.0,12000.0,2017,monitoring (2015-18)
13.36,18.99,80000.0,13875.0,2016,monitoring (2015-18)
25.63,26.3,34000.0,11000.0,2017,monitoring (2015-18)
8.49,6.49,126000.0,23000.0,2016,monitoring (2015-18)
29.6,23.4,18000.0,1000.0,2018,monitoring (2015-18)
17.38,12.74,130000.0,20000.0,2016,monitoring (2015-18)
22.37,21.18,50000.0,14000.0,2016,monitoring (2015-18)
26.93,7.84,90000.0,9000.0,2018,monitoring (2015-18)
9.02,11.48,225000.0,35000.0,2016,monitoring (2015-18)
28.71,25.88,70894.0,31900.0,2016,monitoring (2015-18)
12.55,6.24,120000.0,18000.0,2015,monitoring (2015-18)
20.58,27.79,40000.0,8400.0,2016,monitoring (2015-18)
16.15,18.2,82333.0,8775.0,2015,monitoring (2015-18)
14.55,6.72,49850.0,8000.0,2018,monitoring (2015-18)
12.45,16.02,24000.0,2500.0,2017,monitoring (2015-18)
7.19,19.42,72000.0,25000.0,2018,monitoring (2015-18)
24.58,12.29,110000.0,21000.0,2015,monitoring (2015-18)
29.36,29.67,45500.0,16000.0,2016,monitoring (2015-18)
1.84,19.99,128000.0,8000.0,2017,monitoring (2015-18)
35.17,28.14,50000.0,19000.0,2016,monitoring (2015-18)
26.35,11.49,74800.0,25000.0,2017,monitoring (2015-18)
14.44,21.67,70000.0,30750.0,2015,monitoring (2015-18)
18.53,11.99,75000.0,1200.0,2016,monitoring (2015-18)
22.52,6.99,89000.0,10000.0,2016,monitoring (2015-18)
16.8,11.49,75000.0,20000.0,2016,monitoring (2015-18)
21.83,6.49,115000.0,10000.0,2016,monitoring (2015-18)
7.23,13.56,43000.0,12000.0,2018,monitoring (2015-18)
11.57,28.72,50000.0,12000.0,2017,monitoring (2015-18)
17.56,26.24,90000.0,20000.0,2017,monitoring (2015-18)
19.48,26.77,43300.0,20000.0,2018,monitoring (2015-18)
10.41,11.53,52000.0,9500.0,2015,monitoring (2015-18)
8.15,19.03,63000.0,10000.0,2017,monitoring (2015-18)
36.12,23.13,95000.0,3000.0,2016,monitoring (2015-18)
26.49,28.67,85000.0,32300.0,2016,monitoring (2015-18)
7.87,14.47,54000.0,9000.0,2018,monitoring (2015-18)
12.54,13.59,150000.0,12000.0,2017,monitoring (2015-18)
25.49,9.75,109000.0,24000.0,2016,monitoring (2015-18)
11.81,11.99,75000.0,12000.0,2016,monitoring (2015-18)
32.69,30.79,57000.0,14675.0,2018,monitoring (2015-18)
19.43,9.17,49000.0,15550.0,2016,monitoring (2015-18)
5.51,9.16,73000.0,14000.0,2016,monitoring (2015-18)
12.73,22.74,76000.0,6125.0,2016,monitoring (2015-18)
14.71,26.99,35000.0,11200.0,2016,monitoring (2015-18)
18.76,7.97,93000.0,3250.0,2017,monitoring (2015-18)
22.13,28.34,24000.0,10200.0,2016,monitoring (2015-18)
4.71,19.99,120000.0,9000.0,2017,monitoring (2015-18)
22.35,29.69,13000.0,4150.0,2017,monitoring (2015-18)
11.71,8.49,240000.0,24000.0,2016,monitoring (2015-18)
22.17,24.74,89000.0,15000.0,2016,monitoring (2015-18)
18.21,30.75,46200.0,21250.0,2017,monitoring (2015-18)
4.04,22.74,300000.0,20725.0,2017,monitoring (2015-18)
26.5,5.32,50000.0,7000.0,2016,monitoring (2015-18)
20.43,22.39,101920.0,20000.0,2016,monitoring (2015-18)
22.24,6.99,172000.0,8000.0,2016,monitoring (2015-18)
20.0,10.33,54000.0,20000.0,2018,monitoring (2015-18)
15.89,15.49,90000.0,25500.0,2018,monitoring (2015-18)
12.11,13.99,130000.0,24000.0,2017,monitoring (2015-18)
8.83,10.91,134800.0,5500.0,2017,monitoring (2015-18)
24.59,30.75,80000.0,36000.0,2017,monitoring (2015-18)
13.85,30.79,87000.0,34550.0,2017,monitoring (2015-18)
20.44,11.47,84000.0,10000.0,2016,monitoring (2015-18)
31.14,29.99,63000.0,28975.0,2016,monitoring (2015-18)
12.92,23.99,232000.0,22300.0,2015,monitoring (2015-18)
12.0,10.49,55000.0,3000.0,2016,monitoring (2015-18)
31.32,16.14,74000.0,12000.0,2018,monitoring (2015-18)
18.24,30.65,65000.0,15125.0,2018,monitoring (2015-18)
32.52,16.49,28600.0,12500.0,2015,monitoring (2015-18)
12.4,11.06,200000.0,8800.0,2018,monitoring (2015-18)
71.74,28.72,36400.0,25450.0,2017,monitoring (2015-18)
28.41,17.97,40000.0,18725.0,2018,monitoring (2015-18)
14.74,15.59,75000.0,5000.0,2016,monitoring (2015-18)
11.91,17.47,41000.0,15000.0,2018,monitoring (2015-18)
17.92,12.74,45000.0,17000.0,2017,monitoring (2015-18)
29.8,25.34,27000.0,12000.0,2018,monitoring (2015-18)
7.4,10.49,65000.0,12000.0,2016,monitoring (2015-18)
25.4,30.94,103000.0,15000.0,2017,monitoring (2015-18)
12.0,10.99,95000.0,20000.0,2016,monitoring (2015-18)
34.15,29.69,125000.0,18925.0,2017,monitoring (2015-18)
20.26,6.08,65000.0,9500.0,2018,monitoring (2015-18)
7.68,14.07,60000.0,25000.0,2018,monitoring (2015-18)
32.67,22.99,200000.0,24000.0,2015,monitoring (2015-18)
24.69,18.45,40000.0,7000.0,2018,monitoring (2015-18)
22.36,7.84,52000.0,7000.0,2018,monitoring (2015-18)
18.93,9.44,65000.0,11000.0,2018,monitoring (2015-18)
25.41,28.14,125000.0,30175.0,2016,monitoring (2015-18)
12.26,11.22,30000.0,10000.0,2015,monitoring (2015-18)
21.52,21.49,56000.0,12000.0,2017,monitoring (2015-18)
9.1,28.72,65000.0,12000.0,2018,monitoring (2015-18)
15.7,30.79,50000.0,15000.0,2017,monitoring (2015-18)
20.93,8.59,34000.0,8000.0,2016,monitoring (2015-18)
21.09,5.32,40000.0,10000.0,2015,monitoring (2015-18)
26.89,7.97,35000.0,9000.0,2018,monitoring (2015-18)
12.42,28.69,50000.0,6000.0,2017,monitoring (2015-18)
19.96,8.24,41000.0,7600.0,2017,monitoring (2015-18)
10.14,16.46,75000.0,10000.0,2018,monitoring (2015-18)
3.06,23.4,65000.0,35000.0,2018,monitoring (2015-18)
34.36,29.49,46000.0,8400.0,2017,monitoring (2015-18)
17.85,11.39,28650.0,7500.0,2016,monitoring (2015-18)
12.5,10.99,36000.0,4000.0,2016,monitoring (2015-18)
17.24,19.24,180000.0,14000.0,2015,monitoring (2015-18)
20.27,10.49,27000.0,11000.0,2016,monitoring (2015-18)
15.3,21.18,240000.0,35000.0,2016,monitoring (2015-18)
14.53,5.32,68000.0,11500.0,2017,monitoring (2015-18)
22.43,14.47,45000.0,14000.0,2018,monitoring (2015-18)
19.18,24.85,100000.0,25000.0,2017,monitoring (2015-18)
4.63,6.71,36000.0,4500.0,2018,monitoring (2015-18)
34.96,17.99,31200.0,1500.0,2017,monitoring (2015-18)
32.72,22.9,21022.0,5000.0,2018,monitoring (2015-18)
7.83,11.49,48000.0,15000.0,2016,monitoring (2015-18)
19.94,15.05,78000.0,24100.0,2017,monitoring (2015-18)
26.31,17.86,180000.0,31450.0,2015,monitoring (2015-18)
27.5,16.99,44000.0,19900.0,2017,monitoring (2015-18)
16.65,19.99,65000.0,19500.0,2016,monitoring (2015-18)
21.52,7.99,194000.0,9600.0,2016,monitoring (2015-18)
16.7,24.5,175000.0,35000.0,2015,monitoring (2015-18)
13.81,10.9,400000.0,40000.0,2018,monitoring (2015-18)
49.27,28.72,16440.0,12575.0,2017,monitoring (2015-18)
3.24,13.67,70000.0,25000.0,2016,monitoring (2015-18)
8.1,13.49,105000.0,24000.0,2017,monitoring (2015-18)
10.12,11.47,37000.0,8400.0,2016,monitoring (2015-18)
29.87,8.19,44000.0,10000.0,2015,monitoring (2015-18)
20.16,19.92,64700.0,4200.0,2018,monitoring (2015-18)
30.45,12.88,62000.0,8000.0,2016,monitoring (2015-18)
29.23,7.49,102000.0,28000.0,2015,monitoring (2015-18)
20.42,9.99,70000.0,8000.0,2015,monitoring (2015-18)
21.11,5.32,90000.0,5000.0,2016,monitoring (2015-18)
26.88,14.85,56000.0,20000.0,2016,monitoring (2015-18)
36.8,16.01,36684.0,11000.0,2018,monitoring (2015-18)
19.17,6.72,35000.0,10000.0,2018,monitoring (2015-18)
7.31,12.99,75000.0,4000.0,2016,monitoring (2015-18)
15.7,7.49,135000.0,16000.0,2016,monitoring (2015-18)
45.68,19.92,35000.0,8000.0,2018,monitoring (2015-18)
3.03,15.02,165000.0,5000.0,2018,monitoring (2015-18)
35.28,22.35,39500.0,15000.0,2016,monitoring (2015-18)
0.0,30.84,31680.0,1000.0,2018,monitoring (2015-18)
26.5,28.67,75552.0,31725.0,2016,monitoring (2015-18)
16.37,11.05,114000.0,2000.0,2018,monitoring (2015-18)
11.34,11.55,65000.0,2500.0,2018,monitoring (2015-18)
8.88,6.99,260000.0,20000.0,2016,monitoring (2015-18)
24.04,21.49,30000.0,12000.0,2017,monitoring (2015-18)
15.34,12.62,168000.0,10000.0,2017,monitoring (2015-18)
17.97,18.99,39000.0,10000.0,2016,monitoring (2015-18)
40.42,28.72,30000.0,16000.0,2017,monitoring (2015-18)
18.98,17.99,90500.0,2800.0,2016,monitoring (2015-18)
16.6,10.49,81493.0,26500.0,2016,monitoring (2015-18)
6.89,7.21,54000.0,8400.0,2017,monitoring (2015-18)
23.76,9.49,55000.0,15000.0,2016,monitoring (2015-18)
9.33,25.82,114000.0,7100.0,2017,monitoring (2015-18)
34.09,14.47,85000.0,24000.0,2018,monitoring (2015-18)
14.68,11.44,101612.0,26000.0,2016,monitoring (2015-18)
13.57,28.88,110855.0,30000.0,2016,monitoring (2015-18)
20.54,6.99,79000.0,20000.0,2016,monitoring (2015-18)
17.7,16.02,104000.0,18000.0,2017,monitoring (2015-18)
8.89,13.99,208000.0,40000.0,2016,monitoring (2015-18)
23.22,14.46,43000.0,7000.0,2016,monitoring (2015-18)
21.98,30.65,35000.0,20000.0,2018,monitoring (2015-18)
33.28,7.49,90000.0,28000.0,2016,monitoring (2015-18)
23.56,10.49,70000.0,25000.0,2016,monitoring (2015-18)
14.52,21.49,100000.0,35000.0,2016,monitoring (2015-18)
3.58,7.84,240000.0,40000.0,2018,monitoring (2015-18)
39.6,28.72,82000.0,25750.0,2017,monitoring (2015-18)
7.22,11.44,70000.0,5000.0,2017,monitoring (2015-18)
24.73,25.49,38000.0,11400.0,2016,monitoring (2015-18)
39.86,18.99,35000.0,11200.0,2016,monitoring (2015-18)
13.14,7.97,40000.0,5000.0,2017,monitoring (2015-18)
11.54,27.88,78000.0,30000.0,2015,monitoring (2015-18)
22.85,13.67,50000.0,18000.0,2016,monitoring (2015-18)
26.1,30.89,82000.0,30000.0,2017,monitoring (2015-18)
29.8,10.99,65000.0,20000.0,2016,monitoring (2015-18)
23.96,6.49,57500.0,4500.0,2016,monitoring (2015-18)
30.22,10.9,94000.0,28800.0,2018,monitoring (2015-18)
6.89,25.78,80000.0,11525.0,2015,monitoring (2015-18)
28.8,29.49,48000.0,4150.0,2017,monitoring (2015-18)
27.3,11.99,99900.0,6000.0,2017,monitoring (2015-18)
14.09,5.32,73000.0,6500.0,2017,monitoring (2015-18)
34.62,18.54,98000.0,30000.0,2015,monitoring (2015-18)
27.01,30.94,90000.0,18000.0,2017,monitoring (2015-18)
23.36,5.32,153000.0,20000.0,2016,monitoring (2015-18)
11.65,14.07,83000.0,12000.0,2018,monitoring (2015-18)
14.8,8.19,75000.0,16500.0,2018,monitoring (2015-18)
14.52,30.75,40000.0,10000.0,2017,monitoring (2015-18)
16.85,19.19,47000.0,22025.0,2015,monitoring (2015-18)
26.25,28.18,130000.0,35000.0,2016,monitoring (2015-18)
32.31,22.9,75000.0,5000.0,2018,monitoring (2015-18)
34.86,21.99,43000.0,13750.0,2015,monitoring (2015-18)
1.2,7.49,25000.0,2000.0,2017,monitoring (2015-18)
10.04,8.49,85000.0,10500.0,2016,monitoring (2015-18)
19.66,23.99,93000.0,20000.0,2017,monitoring (2015-18)
13.74,25.29,108000.0,28225.0,2016,monitoring (2015-18)
33.29,25.69,75000.0,30000.0,2016,monitoring (2015-18)
12.6,7.99,52851.0,11875.0,2017,monitoring (2015-18)
24.51,22.99,82596.0,25100.0,2015,monitoring (2015-18)
9.01,22.99,65000.0,10600.0,2015,monitoring (2015-18)
20.51,30.94,57000.0,12275.0,2017,monitoring (2015-18)
34.76,12.99,130000.0,25000.0,2016,monitoring (2015-18)
9.77,20.75,42000.0,8125.0,2016,monitoring (2015-18)
15.55,5.32,175000.0,35000.0,2017,monitoring (2015-18)
21.26,13.56,280000.0,25000.0,2018,monitoring (2015-18)
22.95,18.99,24000.0,10550.0,2016,monitoring (2015-18)
21.16,30.94,172000.0,35000.0,2018,monitoring (2015-18)
39.31,28.72,70000.0,29050.0,2018,monitoring (2015-18)
20.49,18.45,165000.0,32000.0,2018,monitoring (2015-18)
5.63,15.04,75000.0,20000.0,2018,monitoring (2015-18)
19.37,18.06,43500.0,7000.0,2017,monitoring (2015-18)
19.0,12.59,100000.0,20000.0,2016,monitoring (2015-18)
16.61,7.97,70720.0,10000.0,2017,monitoring (2015-18)
14.72,18.25,95000.0,6000.0,2016,monitoring (2015-18)
3.62,13.99,575000.0,35000.0,2016,monitoring (2015-18)
11.63,7.49,120000.0,30000.0,2015,monitoring (2015-18)
29.95,23.99,45000.0,6025.0,2016,monitoring (2015-18)
14.09,28.72,17292.0,12000.0,2017,monitoring (2015-18)
8.95,7.89,77597.0,8000.0,2015,monitoring (2015-18)
9.21,25.29,34000.0,2525.0,2016,monitoring (2015-18)
6.28,18.25,110000.0,12000.0,2015,monitoring (2015-18)
14.45,13.99,90000.0,12800.0,2015,monitoring (2015-18)
33.98,13.99,130000.0,27150.0,2016,monitoring (2015-18)
21.42,18.99,75000.0,3450.0,2016,monitoring (2015-18)
26.79,7.97,135000.0,18000.0,2018,monitoring (2015-18)
9.72,11.49,35000.0,5500.0,2017,monitoring (2015-18)
34.22,30.17,45000.0,16275.0,2017,monitoring (2015-18)
11.81,6.49,81000.0,5000.0,2016,monitoring (2015-18)
29.84,11.49,65000.0,6825.0,2016,monitoring (2015-18)
32.01,14.52,96036.0,20775.0,2018,monitoring (2015-18)
13.04,13.59,97000.0,15000.0,2018,monitoring (2015-18)
9.68,19.24,72000.0,20000.0,2015,monitoring (2015-18)
19.37,6.24,225000.0,27000.0,2015,monitoring (2015-18)
10.87,18.99,55000.0,4000.0,2016,monitoring (2015-18)
28.28,28.18,31824.0,10000.0,2016,monitoring (2015-18)
26.51,14.08,55000.0,11500.0,2017,monitoring (2015-18)
13.45,9.8,98000.0,6500.0,2016,monitoring (2015-18)
24.92,28.69,55000.0,18000.0,2017,monitoring (2015-18)
19.17,30.75,41000.0,4200.0,2017,monitoring (2015-18)
16.6,28.34,85000.0,15000.0,2016,monitoring (2015-18)
72.81,28.72,55000.0,32000.0,2017,monitoring (2015-18)
22.55,30.94,104000.0,24950.0,2017,monitoring (2015-18)
22.47,6.24,61000.0,21600.0,2015,monitoring (2015-18)
5.9,18.06,162500.0,31000.0,2017,monitoring (2015-18)
12.38,13.99,60000.0,12000.0,2017,monitoring (2015-18)
12.96,13.99,150000.0,32450.0,2017,monitoring (2015-18)
16.05,29.49,59000.0,15700.0,2016,monitoring (2015-18)
13.32,17.47,50000.0,30000.0,2018,monitoring (2015-18)
20.78,18.55,250000.0,35000.0,2015,monitoring (2015-18)
16.54,7.26,147000.0,35000.0,2015,monitoring (2015-18)
8.16,5.32,96000.0,25000.0,2018,monitoring (2015-18)
32.45,30.79,52000.0,19750.0,2016,monitoring (2015-18)
26.43,26.57,77274.25,18000.0,2016,monitoring (2015-18)
35.73,26.3,65000.0,6050.0,2018,monitoring (2015-18)
4.51,17.47,155169.0,27000.0,2018,monitoring (2015-18)
15.61,6.72,100000.0,36000.0,2018,monitoring (2015-18)
9.79,15.05,116000.0,25000.0,2017,monitoring (2015-18)
19.16,10.75,100000.0,30000.0,2016,monitoring (2015-18)
28.6,26.24,24000.0,6000.0,2016,monitoring (2015-18)
23.94,15.05,37000.0,3600.0,2017,monitoring (2015-18)
31.42,25.99,54000.0,15950.0,2015,monitoring (2015-18)
13.1,9.49,51858.0,8000.0,2016,monitoring (2015-18)
19.04,11.55,80000.0,19200.0,2018,monitoring (2015-18)
17.34,29.49,89000.0,24000.0,2017,monitoring (2015-18)
28.24,16.46,75000.0,20000.0,2018,monitoring (2015-18)
48.82,30.84,56832.0,35000.0,2018,monitoring (2015-18)
15.75,18.25,123000.0,25000.0,2016,monitoring (2015-18)
11.15,28.72,32300.0,15000.0,2018,monitoring (2015-18)
29.89,24.11,140000.0,36550.0,2016,monitoring (2015-18)
38.66,30.17,80000.0,24000.0,2017,monitoring (2015-18)
20.83,6.92,120000.0,12000.0,2015,monitoring (2015-18)
19.96,14.08,90000.0,24000.0,2017,monitoring (2015-18)
0.81,28.72,40000.0,15000.0,2018,monitoring (2015-18)
10.69,22.39,85000.0,35000.0,2016,monitoring (2015-18)
23.08,24.85,82000.0,35000.0,2017,monitoring (2015-18)
14.15,30.79,62000.0,25000.0,2017,monitoring (2015-18)
33.64,24.5,19656.0,5825.0,2015,monitoring (2015-18)
31.29,7.49,100000.0,14000.0,2017,monitoring (2015-18)
20.0,18.06,39000.0,15000.0,2018,monitoring (2015-18)
23.25,25.82,109000.0,28000.0,2018,monitoring (2015-18)
21.96,26.77,70000.0,18150.0,2015,monitoring (2015-18)
35.15,21.99,30000.0,9000.0,2015,monitoring (2015-18)
26.68,23.32,32000.0,13425.0,2016,monitoring (2015-18)
37.38,28.99,61000.0,23175.0,2016,monitoring (2015-18)
19.75,9.8,115000.0,12000.0,2016,monitoring (2015-18)
32.78,9.75,32760.0,10000.0,2016,monitoring (2015-18)
13.9,10.42,125861.0,24000.0,2017,monitoring (2015-18)
28.58,30.49,46900.0,21550.0,2016,monitoring (2015-18)
3.0,28.18,10000.0,3000.0,2016,monitoring (2015-18)
17.79,19.19,80000.0,27750.0,2015,monitoring (2015-18)
8.54,30.79,150000.0,35000.0,2016,monitoring (2015-18)
38.85,28.14,57000.0,23975.0,2016,monitoring (2015-18)
32.59,18.99,45000.0,15300.0,2015,monitoring (2015-18)
8.64,7.39,41000.0,7000.0,2016,monitoring (2015-18)
28.77,30.89,65000.0,27300.0,2017,monitoring (2015-18)
18.76,5.32,86000.0,12000.0,2016,monitoring (2015-18)
26.29,26.77,55000.0,30000.0,2018,monitoring (2015-18)
29.85,23.99,63000.0,3000.0,2016,monitoring (2015-18)
16.8,7.39,345000.0,35000.0,2016,monitoring (2015-18)
21.0,22.74,102000.0,29900.0,2017,monitoring (2015-18)
35.05,15.05,63000.0,20000.0,2017,monitoring (2015-18)
19.62,19.03,74000.0,7000.0,2017,monitoring (2015-18)
12.34,30.65,39000.0,1000.0,2018,monitoring (2015-18)
21.77,25.8,100000.0,35000.0,2015,monitoring (2015-18)
5.74,13.59,50000.0,15000.0,2018,monitoring (2015-18)
26.06,7.39,80000.0,6000.0,2016,monitoring (2015-18)
24.63,27.27,22800.0,1000.0,2018,monitoring (2015-18)
21.5,11.99,70000.0,20000.0,2017,monitoring (2015-18)
19.17,19.99,25000.0,10000.0,2016,monitoring (2015-18)
19.87,5.32,65000.0,24000.0,2016,monitoring (2015-18)
19.61,11.53,100000.0,30000.0,2015,monitoring (2015-18)
18.5,17.47,92000.0,12000.0,2018,monitoring (2015-18)
42.51,30.99,45000.0,9025.0,2016,monitoring (2015-18)
20.79,24.84,65000.0,30000.0,2018,monitoring (2015-18)
11.67,7.99,158000.0,20000.0,2016,monitoring (2015-18)
10.61,16.49,37000.0,15475.0,2015,monitoring (2015-18)
23.21,30.89,119500.0,20000.0,2018,monitoring (2015-18)
22.59,10.56,44000.0,6000.0,2018,monitoring (2015-18)
13.86,30.75,89000.0,30000.0,2017,monitoring (2015-18)
26.4,10.49,40000.0,15000.0,2015,monitoring (2015-18)
24.79,27.49,28000.0,14000.0,2016,monitoring (2015-18)
12.5,5.32,75864.0,9000.0,2016,monitoring (2015-18)
21.6,30.49,49000.0,18600.0,2016,monitoring (2015-18)
2.31,10.99,69000.0,6000.0,2015,monitoring (2015-18)
33.29,11.47,160000.0,8000.0,2016,monitoring (2015-18)
20.54,13.67,78000.0,30000.0,2015,monitoring (2015-18)
32.0,23.99,112000.0,35000.0,2016,monitoring (2015-18)
7.87,26.99,50000.0,15000.0,2016,monitoring (2015-18)
35.53,7.96,50000.0,15000.0,2018,monitoring (2015-18)
17.69,30.79,148000.0,35000.0,2018,monitoring (2015-18)
11.6,19.03,45000.0,7000.0,2017,monitoring (2015-18)
11.71,25.11,65000.0,10600.0,2016,monitoring (2015-18)
14.8,16.29,36000.0,10500.0,2016,monitoring (2015-18)
18.97,19.99,62000.0,29875.0,2016,monitoring (2015-18)
35.83,25.34,60000.0,16000.0,2018,monitoring (2015-18)
28.27,15.61,47000.0,22400.0,2015,monitoring (2015-18)
34.02,30.75,58000.0,11300.0,2017,monitoring (2015-18)
20.67,30.79,84300.0,25000.0,2018,monitoring (2015-18)
14.62,14.08,43500.0,3600.0,2017,monitoring (2015-18)
27.66,17.99,42000.0,10800.0,2016,monitoring (2015-18)
26.76,18.94,50000.0,12000.0,2018,monitoring (2015-18)
15.34,11.05,74000.0,15000.0,2018,monitoring (2015-18)
18.11,23.4,74500.0,8400.0,2018,monitoring (2015-18)
7.68,18.06,120000.0,9075.0,2017,monitoring (2015-18)
23.71,25.29,85000.0,14775.0,2016,monitoring (2015-18)
20.93,9.17,95000.0,28000.0,2016,monitoring (2015-18)
14.7,12.74,60000.0,3200.0,2016,monitoring (2015-18)
28.43,30.89,43000.0,18000.0,2017,monitoring (2015-18)
29.01,18.99,35000.0,14000.0,2016,monitoring (2015-18)
14.12,22.91,100000.0,4000.0,2017,monitoring (2015-18)
30.02,28.69,35700.0,10000.0,2016,monitoring (2015-18)
19.87,6.24,75000.0,7000.0,2015,monitoring (2015-18)
16.02,17.99,23000.0,7800.0,2016,monitoring (2015-18)
36.07,30.17,100000.0,24000.0,2018,monitoring (2015-18)
21.38,15.99,85865.0,35000.0,2017,monitoring (2015-18)
30.87,18.06,25000.0,11000.0,2017,monitoring (2015-18)
15.49,23.99,65000.0,20000.0,2017,monitoring (2015-18)
1.42,20.39,38900.0,12000.0,2018,monitoring (2015-18)
38.1,26.77,35000.0,12600.0,2015,monitoring (2015-18)
2.2,6.89,80000.0,18000.0,2015,monitoring (2015-18)
12.28,14.03,30000.0,6000.0,2018,monitoring (2015-18)
8.47,19.03,72000.0,20000.0,2017,monitoring (2015-18)
23.78,26.99,80000.0,22800.0,2015,monitoring (2015-18)
17.56,12.69,62000.0,9600.0,2015,monitoring (2015-18)
32.9,26.99,32000.0,13425.0,2016,monitoring (2015-18)
13.32,15.59,50000.0,18000.0,2016,monitoring (2015-18)
